tradeRef,instrumentId,counterpartyId,quantity,price,currency,side,tradeDate
SKG-30994122-6665,14,6,65.8952,210.4482,EUR,SELL,2026-06-04
NTL-44563925-5942,15,1,82.4713,63.4443,JPY,SELL,2026-05-16
WZI-21779847-4307,11,10,56.6998,302.2521,USD,BUY,2026-06-18
SCV-73321203-6858,11,9,75.0977,141.5368,JPY,SELL,2026-06-01
IGU-49769138-8764,3,10,68.7160,235.8241,JPY,SELL,2026-05-30
BGE-58552638-0015,6,5,96.4971,404.1693,USD,SELL,2026-06-04
JBA-33405118-2685,9,5,79.8944,235.2991,GBP,SELL,2026-06-10
CSF-27770029-4132,3,2,42.0286,462.1357,USD,SELL,2026-05-18
LYN-07620180-5925,14,9,69.7493,304.6097,GBP,BUY,2026-05-14
IOY-57839810-9179,9,9,56.4386,281.4743,CHF,BUY,2026-05-18
DRF-92060460-5315,14,9,62.5593,330.7396,USD,SELL,2026-05-25
EYN-78538976-2351,2,2,71.8641,231.0447,CHF,BUY,2026-05-29
XZR-21802272-0396,9,9,38.6219,42.7294,USD,BUY,2026-05-24
OLT-80926458-7182,2,1,71.8526,330.1678,CHF,BUY,2026-06-09
FKR-18572371-0839,15,6,63.8126,122.4329,EUR,BUY,2026-05-22
PES-97292979-8760,2,8,68.3509,452.0801,EUR,BUY,2026-05-20
SCH-16808104-2731,3,2,46.2936,270.3656,EUR,SELL,2026-06-01
SRQ-88253357-8949,5,9,9.2680,258.9901,JPY,SELL,2026-06-14
MYJ-95302733-2135,11,5,54.8127,437.6380,GBP,BUY,2026-05-16
XFO-63709784-9084,8,10,77.2281,34.7607,CHF,BUY,2026-05-27
WEB-58718984-7192,13,6,16.2129,238.5872,CHF,BUY,2026-05-22
XEW-19438637-7097,5,5,50.9648,73.4506,EUR,BUY,2026-05-28
WXG-75701051-8395,5,1,25.3963,297.1917,JPY,SELL,2026-05-18
OBR-65282030-8860,6,6,1.3216,183.8057,CHF,SELL,2026-06-25
KQV-58085382-0906,15,5,42.1542,286.6668,GBP,SELL,2026-06-10
VIG-66253913-1023,2,9,4.2093,310.2350,USD,BUY,2026-06-20
YON-25633542-2026,12,2,97.4901,44.7575,GBP,SELL,2026-05-23
FDE-15019817-3962,10,1,69.3810,186.6163,USD,SELL,2026-06-12
VRK-35716903-7096,4,3,16.8013,230.1095,CHF,SELL,2026-05-23
WUS-39506843-9775,7,4,99.3281,429.1332,GBP,SELL,2026-06-08
YPM-74807811-0834,7,4,85.7222,21.9355,JPY,BUY,2026-06-08
BVD-01907297-2231,13,10,54.0535,372.6800,USD,SELL,2026-06-20
DAD-61679038-7406,15,2,64.6001,167.7405,CHF,BUY,2026-06-06
NJB-54186219-6544,1,9,79.1274,190.1099,EUR,SELL,2026-06-23
VAF-85619944-1700,9,9,57.5335,221.2481,GBP,BUY,2026-05-23
XYS-81985768-4960,15,6,39.9782,364.6800,CHF,BUY,2026-06-04
FJU-87549190-5921,9,1,80.0249,468.8732,GBP,BUY,2026-05-29
XTZ-58361102-7960,5,3,12.0351,287.6136,GBP,BUY,2026-06-01
IZP-09678606-1639,1,2,53.8798,301.1029,USD,SELL,2026-05-23
PWD-86477788-0689,5,5,85.3969,99.1489,GBP,BUY,2026-06-05
LEJ-20986799-2744,12,10,99.5257,413.7993,EUR,SELL,2026-05-25
YIH-32501005-6567,9,10,8.8974,59.6436,USD,SELL,2026-05-19
FOT-88997836-9432,11,4,35.1467,303.6953,GBP,BUY,2026-06-03
NKX-91312159-9636,1,1,7.3710,445.0820,JPY,SELL,2026-05-19
ORA-88226855-4757,12,7,25.1818,214.4547,GBP,BUY,2026-05-19
NBZ-93698486-8917,6,8,23.4915,249.6973,EUR,BUY,2026-05-25
NDF-83267921-0015,2,8,23.7116,314.2974,CHF,BUY,2026-05-21
IMP-22047208-2413,15,4,79.3388,179.9125,USD,BUY,2026-05-26
VPC-08574918-9041,11,6,15.9019,332.1516,GBP,BUY,2026-05-23
NOZ-39815952-5768,10,8,29.1626,319.2011,JPY,BUY,2026-06-27
VSZ-17409924-1894,3,3,28.0376,23.9712,CHF,BUY,2026-05-25
TPE-07194636-7538,13,3,64.9433,253.9900,CHF,BUY,2026-05-24
BVS-58378342-9564,2,10,91.9382,208.4366,GBP,SELL,2026-06-26
SNZ-47263659-6398,15,6,74.1992,53.1738,JPY,BUY,2026-06-12
IDD-31668737-8098,14,4,85.6099,475.7649,JPY,SELL,2026-05-21
SXV-83729051-9248,6,1,69.5167,476.1227,GBP,SELL,2026-06-26
APM-21562744-6889,7,4,63.0230,367.7173,JPY,SELL,2026-05-26
AWY-74037226-9033,12,7,40.7108,287.2864,CHF,SELL,2026-06-16
ZID-18372114-6440,13,7,95.8781,157.2124,CHF,BUY,2026-05-24
XII-54304062-5644,11,10,43.6163,285.6979,JPY,BUY,2026-05-26
VPJ-38795124-7415,7,3,89.8601,351.0438,EUR,SELL,2026-06-23
MDY-15647509-4531,9,5,8.7727,207.2279,JPY,BUY,2026-05-22
VIS-19025753-3293,4,3,93.5741,438.0806,EUR,BUY,2026-05-31
BRN-14706109-7906,8,7,41.5037,254.2412,CHF,BUY,2026-05-25
DJY-28174518-4427,13,9,36.3929,275.7280,CHF,BUY,2026-05-23
IIB-64223307-9820,2,3,93.0460,244.3506,EUR,SELL,2026-06-27
VVP-32050086-6906,9,6,57.3433,206.9935,USD,SELL,2026-05-24
IUM-04224551-0619,1,10,72.5271,328.0599,CHF,BUY,2026-05-22
YQA-22000007-6245,5,1,85.8618,85.5678,CHF,SELL,2026-06-17
IUS-40902873-3406,10,1,52.1164,54.8623,JPY,BUY,2026-05-26
LHL-75848477-4143,10,8,76.2844,103.3114,USD,BUY,2026-06-02
NIJ-77536671-2912,13,2,82.1332,117.0679,USD,BUY,2026-06-25
YOJ-97981753-9022,2,2,44.9829,307.8681,GBP,SELL,2026-06-19
BAR-13580369-1240,4,4,78.5737,193.9551,JPY,SELL,2026-06-04
YUO-28918149-4744,13,10,56.6216,374.1611,USD,SELL,2026-06-06
ATH-30078867-3654,9,5,66.0786,76.5313,CHF,BUY,2026-05-31
MBA-26395630-0355,2,8,82.3083,138.4997,EUR,SELL,2026-06-21
VFL-39078870-6033,14,1,88.3823,307.9921,USD,SELL,2026-06-19
NRA-49230690-1430,13,10,22.2349,119.7823,EUR,SELL,2026-05-26
NZS-77073111-9562,11,2,39.1217,141.6643,USD,SELL,2026-05-19
SYP-77072320-9643,15,9,48.7443,313.1710,CHF,SELL,2026-06-04
COQ-39581500-8967,3,2,24.3350,300.0196,GBP,BUY,2026-06-16
TWT-91127572-0167,1,2,78.7923,43.3026,USD,SELL,2026-06-18
HDR-60620252-2259,7,4,19.3964,359.1653,EUR,SELL,2026-06-08
IUB-65556394-7924,13,8,63.7214,453.4428,JPY,SELL,2026-05-29
TKN-66866216-2064,5,6,13.2289,113.4826,GBP,SELL,2026-05-26
UVU-32950321-3377,9,5,38.1410,293.7977,EUR,SELL,2026-05-24
GIA-19504090-4643,11,4,88.8254,406.0250,CHF,SELL,2026-06-16
LFY-84816024-8340,12,8,51.5364,419.0904,JPY,BUY,2026-05-30
LHK-82942314-2747,10,7,65.8907,249.8663,JPY,BUY,2026-05-27
ZSU-65189197-8037,14,7,45.1802,333.9267,EUR,SELL,2026-06-20
GLJ-43149773-4900,11,9,80.4464,114.0700,JPY,BUY,2026-06-27
EWE-43164904-2316,3,9,30.2007,264.0443,JPY,SELL,2026-06-22
ZRB-22206592-7699,5,3,66.2632,310.8260,EUR,SELL,2026-05-31
EBJ-80401730-9310,9,3,36.3462,453.9670,USD,SELL,2026-05-30
JSM-36386569-9111,6,10,51.6977,361.9826,JPY,BUY,2026-05-25
ZGQ-00549457-7649,7,2,7.4960,102.0076,USD,BUY,2026-05-31
ZJF-91662584-9161,15,6,56.7675,255.5867,JPY,SELL,2026-05-29
JIR-84607803-7226,7,8,11.9584,269.8402,USD,SELL,2026-06-24
RMF-21464624-6465,12,2,77.6368,240.7985,USD,BUY,2026-06-07
ORM-56772105-5789,2,4,80.2220,176.5911,GBP,BUY,2026-06-04
VTW-25504151-4044,10,8,11.4412,193.4139,USD,SELL,2026-05-30
UHK-28909464-6464,4,10,9.3846,460.0697,EUR,BUY,2026-05-23
VOH-43976311-1517,10,1,15.1284,368.1782,CHF,BUY,2026-06-29
CXU-16993879-3764,3,9,85.8579,446.6682,CHF,SELL,2026-06-06
IBL-36462552-9771,5,5,94.2377,50.6107,USD,BUY,2026-05-25
BFW-25949543-3823,14,5,27.8277,234.8719,CHF,BUY,2026-06-08
CXA-07476558-3745,13,10,67.6808,133.6084,GBP,BUY,2026-06-20
TEX-29377996-6439,4,1,44.8819,296.6527,USD,SELL,2026-06-07
NPY-65947772-3722,9,9,40.6503,50.9724,GBP,BUY,2026-06-04
EDW-81512170-4658,13,10,15.0805,328.3094,EUR,BUY,2026-06-01
LRM-24380231-9732,12,5,73.7971,390.4245,GBP,BUY,2026-06-02
OKU-03426581-0139,12,6,40.2896,171.2030,USD,BUY,2026-06-04
EEU-67657002-7413,3,5,12.9347,223.3722,CHF,BUY,2026-05-14
MER-98168827-2966,11,10,79.7831,72.6572,CHF,BUY,2026-05-27
SLE-97372850-9481,4,1,32.7723,285.0195,GBP,BUY,2026-06-05
ZUF-13791593-3163,5,1,80.1867,228.2823,USD,BUY,2026-06-22
BLB-66586087-7694,6,3,90.8940,495.4766,GBP,BUY,2026-05-14
GFN-02135705-3977,6,7,11.7615,14.3852,EUR,SELL,2026-06-08
LHJ-31387181-8094,7,1,70.1575,96.3635,EUR,SELL,2026-05-23
AAR-58950923-7828,10,3,49.6942,136.9095,CHF,SELL,2026-05-26
MYO-94459667-4479,7,7,93.1696,116.6047,CHF,SELL,2026-05-18
RBJ-72886210-8206,7,10,19.1220,120.1899,GBP,BUY,2026-06-11
UEJ-83646778-6994,13,8,34.3967,55.5375,USD,SELL,2026-05-24
RSR-68345038-1193,4,2,8.2583,50.0817,JPY,SELL,2026-05-16
LSS-54702429-9214,11,3,67.4719,17.0515,CHF,BUY,2026-06-09
USE-71379340-9407,12,1,44.5209,387.8314,USD,BUY,2026-05-17
ZNJ-40058335-9242,11,10,45.9054,256.9068,CHF,BUY,2026-06-01
YPL-15451383-5691,15,5,3.7655,77.6675,JPY,SELL,2026-05-28
DVL-79664412-5246,12,2,29.4693,76.8253,USD,BUY,2026-06-24
YTJ-36860116-6536,12,5,20.3431,322.5253,JPY,SELL,2026-06-24
WGB-13838902-4577,5,8,17.9116,251.6150,GBP,SELL,2026-06-06
AQX-16574785-0810,7,9,31.5928,62.4150,EUR,SELL,2026-05-27
VQS-78687112-0159,12,9,28.9982,415.3360,USD,BUY,2026-05-30
VUN-90289169-7076,10,8,98.6702,242.2589,JPY,SELL,2026-06-18
CEU-86703271-6519,7,4,20.3810,385.9724,CHF,SELL,2026-05-29
YNA-63278644-9152,1,2,2.4602,150.2516,USD,BUY,2026-05-27
TPN-83155344-8394,4,9,15.0717,492.4908,JPY,BUY,2026-05-22
ZBR-19821425-9855,12,8,8.2516,174.3200,USD,BUY,2026-06-04
ETV-29399329-3598,8,4,26.3192,191.7045,JPY,SELL,2026-05-22
OTC-10681623-1789,15,1,4.4561,287.4990,EUR,SELL,2026-05-24
OPP-38184101-5740,1,4,58.3032,383.9849,USD,SELL,2026-06-26
TAV-45278822-7748,6,10,68.8333,202.4309,EUR,SELL,2026-05-24
DJU-41460967-5632,2,1,28.1189,428.8685,EUR,SELL,2026-06-14
CPA-47647671-1517,10,6,13.8930,57.2389,EUR,SELL,2026-06-04
JQE-57560090-4196,7,2,25.4773,213.2317,CHF,BUY,2026-05-26
VIV-49682922-1791,7,7,22.0530,366.6712,USD,SELL,2026-05-16
GDF-28193184-2143,1,4,55.6960,179.9801,JPY,SELL,2026-05-15
REH-59851021-0896,4,8,88.4060,178.5102,JPY,SELL,2026-06-24
BWW-34854980-1185,2,4,15.2044,100.0636,USD,SELL,2026-05-31
ZHR-13254196-5684,8,4,79.2257,422.0746,JPY,BUY,2026-06-04
WLG-82300245-9288,13,9,66.0141,355.9096,USD,BUY,2026-06-21
KXC-77593949-5415,9,2,68.1722,350.8211,JPY,SELL,2026-06-05
NCD-79247789-0160,12,9,74.1826,210.1996,EUR,SELL,2026-06-16
YNU-38906703-9238,3,7,70.9513,375.2059,USD,BUY,2026-06-01
UKR-95692512-7434,12,6,19.3024,216.4995,JPY,SELL,2026-05-31
ZRC-78376859-5545,13,1,23.2279,99.6673,GBP,BUY,2026-06-05
ERU-78333913-7190,9,4,62.1532,354.8201,EUR,BUY,2026-06-20
GUR-03029433-8040,7,9,75.9375,478.5711,CHF,BUY,2026-06-17
KTM-81849033-0296,10,5,56.5674,464.0111,EUR,SELL,2026-06-13
TZY-36855067-9196,2,1,9.6351,150.3814,GBP,SELL,2026-05-24
TNY-87854615-7107,4,10,92.1818,436.4204,JPY,SELL,2026-05-19
KYY-17699390-2883,13,8,35.3179,200.5928,EUR,BUY,2026-05-27
HTB-13550782-3788,4,5,25.6941,176.5400,GBP,BUY,2026-05-25
RZD-10583046-7420,6,1,4.1780,316.7026,USD,SELL,2026-05-30
XBI-79004784-6425,5,2,7.0566,132.8632,JPY,BUY,2026-05-20
FHZ-19231812-3698,3,3,41.1037,407.3027,GBP,SELL,2026-06-28
YZQ-66846386-2905,1,2,22.0668,32.4002,CHF,SELL,2026-06-19
ENS-80601942-8831,5,6,43.4642,232.2545,JPY,BUY,2026-05-29
HLW-16549044-4740,2,6,19.9345,241.3946,GBP,SELL,2026-05-24
YYG-92185750-3515,14,7,94.9291,338.8950,EUR,SELL,2026-06-03
OUX-14613141-4461,8,10,20.5165,26.0588,GBP,SELL,2026-05-30
NKT-77654718-1373,11,7,91.1856,420.0463,CHF,BUY,2026-05-23
AOA-49946686-4742,14,2,68.6872,53.0938,EUR,BUY,2026-05-18
GQA-15912109-3432,9,9,56.5717,381.5089,EUR,BUY,2026-05-20
RGV-63714380-6188,14,5,59.6360,104.5625,USD,SELL,2026-05-25
TBZ-65777145-6576,1,2,65.4779,484.8257,CHF,BUY,2026-06-12
OUN-69709210-5687,10,10,51.5738,115.6923,EUR,SELL,2026-06-23
VAE-34820540-7773,9,4,11.3402,417.7845,EUR,SELL,2026-06-04
OED-92159207-0825,10,5,76.8181,482.8549,USD,BUY,2026-06-23
SMG-06975136-1957,13,6,10.7171,413.3814,USD,SELL,2026-06-06
SVR-54732506-7572,12,3,19.1398,292.5407,GBP,SELL,2026-05-19
CCB-44059678-6220,8,9,42.3727,458.1000,GBP,SELL,2026-05-24
NJY-03576985-1459,8,1,75.2422,317.9303,USD,SELL,2026-06-05
AYT-08138831-7073,3,1,91.9964,444.9181,CHF,BUY,2026-06-11
OZG-24927149-8732,7,6,18.2598,25.6761,CHF,BUY,2026-05-30
NTF-10461982-3656,8,9,95.5561,163.4097,EUR,SELL,2026-06-12
BFI-67694896-7041,6,7,98.6140,363.8588,GBP,SELL,2026-06-02
YPJ-85282178-6684,2,10,37.3189,483.4572,USD,SELL,2026-06-04
CFU-08884927-8099,5,7,88.0803,426.0350,CHF,BUY,2026-05-25
UWV-18399786-0684,11,3,38.4514,334.8684,GBP,SELL,2026-05-28
UIZ-21567719-7503,4,4,34.4320,497.6516,CHF,SELL,2026-06-14
VZG-32111451-3451,2,7,93.2970,205.4983,CHF,BUY,2026-05-18
UMY-78236491-3823,8,7,71.0335,82.3203,JPY,BUY,2026-05-12
GYX-45572692-0123,10,7,55.4086,411.5687,EUR,SELL,2026-06-12
TZR-27472965-1886,15,6,83.1447,447.5551,USD,BUY,2026-05-21
QQQ-99186064-9037,9,7,71.9262,167.6871,EUR,BUY,2026-05-24
ZUD-75027690-1140,4,10,4.3098,31.8485,CHF,BUY,2026-05-16
XBA-99933478-5344,2,8,29.4841,293.9957,GBP,BUY,2026-05-30
LBM-51466408-4205,10,4,72.2515,395.4132,USD,SELL,2026-06-01
FUN-65658413-2325,10,5,19.1951,64.2932,JPY,BUY,2026-06-22
QCV-89641186-8218,9,3,14.8235,41.2021,GBP,SELL,2026-06-14
RLT-76727626-1833,15,10,99.2579,212.6532,USD,SELL,2026-06-11
OPL-57794780-9099,2,6,91.3458,400.5797,CHF,BUY,2026-05-24
WYS-90831123-3611,9,6,28.5741,431.3653,USD,SELL,2026-06-21
ULP-02067112-1216,5,9,25.4884,210.2450,CHF,SELL,2026-06-23
XKZ-16861762-0056,10,4,29.3757,192.7729,GBP,BUY,2026-06-07
OWX-84063339-4212,14,6,66.3353,221.0758,USD,BUY,2026-05-25
PLS-28355270-2859,4,4,32.1230,407.3203,GBP,SELL,2026-05-30
HOL-51450428-3088,8,6,33.8713,341.7716,USD,SELL,2026-06-12
CGO-33841166-0943,7,2,55.0797,467.9434,USD,SELL,2026-05-27
DDM-04958803-3675,2,8,41.1956,398.9338,CHF,BUY,2026-05-20
IAX-05596355-6563,11,2,58.5255,127.1671,EUR,BUY,2026-05-27
YZF-86606198-4230,1,9,50.6358,448.9818,GBP,SELL,2026-06-04
WOO-63624728-5342,5,7,74.5205,322.0786,EUR,SELL,2026-05-24
LUE-77328348-2140,4,8,27.2165,387.3672,JPY,SELL,2026-05-26
KPH-96822486-7527,2,6,21.0589,91.9880,JPY,SELL,2026-06-25
KHW-55372656-8878,3,7,64.7345,334.3981,JPY,BUY,2026-05-25
PIC-69021286-1751,4,6,35.3141,255.8747,GBP,BUY,2026-05-30
NHV-25139190-4415,9,4,11.7545,397.9783,EUR,SELL,2026-05-31
TJR-66612532-9431,4,10,95.0098,61.6229,GBP,SELL,2026-06-07
TUC-45502772-9192,8,2,14.7757,87.6253,USD,SELL,2026-06-03
IRZ-39685459-4680,12,5,86.2057,426.7660,JPY,BUY,2026-06-06
HES-77493233-1326,7,2,5.7759,376.7879,GBP,BUY,2026-06-07
ZUD-78292669-8272,1,5,37.6403,168.8927,USD,BUY,2026-06-22
VBC-81759030-8674,5,10,68.0158,313.1816,USD,SELL,2026-06-11
NRP-54587576-4478,10,1,82.4847,152.5340,GBP,SELL,2026-04-30
RHH-53518788-2180,10,5,84.4220,17.9928,USD,SELL,2026-05-19
JSX-73726109-4364,5,1,13.8830,255.5570,CHF,BUY,2026-06-06
BBW-78853531-3251,10,6,11.2433,152.6676,JPY,SELL,2026-06-10
KUX-27560646-0571,9,8,77.9370,481.5913,USD,SELL,2026-05-17
CQR-29879563-4165,9,7,79.5573,372.6616,EUR,BUY,2026-06-16
PMZ-43783917-4575,15,6,20.8979,66.1100,EUR,SELL,2026-05-11
VXX-91647932-2019,15,2,6.1027,469.6191,EUR,SELL,2026-06-10
HLN-78047492-5923,15,4,33.8001,406.5912,USD,BUY,2026-05-30
MHY-99962848-6417,11,6,87.4451,301.7516,CHF,BUY,2026-06-25
SWI-53636772-9776,10,8,50.3901,366.0918,JPY,BUY,2026-05-22
SRA-43898433-6400,14,10,75.9910,402.2809,CHF,BUY,2026-06-05
LKS-39162735-4527,5,4,30.6228,231.4712,USD,BUY,2026-05-18
EWQ-37734208-6367,5,6,9.5576,41.5993,USD,BUY,2026-05-15
AKP-17253780-0693,11,6,46.4550,22.1409,EUR,BUY,2026-06-27
EEW-94123816-7090,9,5,52.3002,386.8002,USD,SELL,2026-06-04
ESE-22066565-7442,12,3,29.5259,100.9277,EUR,SELL,2026-05-30
OXN-79892228-3645,3,8,42.6808,138.0812,JPY,BUY,2026-06-14
HXD-42366384-1492,2,2,35.3260,312.2460,GBP,BUY,2026-06-06
RPH-44124330-5735,8,1,15.6550,25.0656,JPY,BUY,2026-05-22
GRC-35101274-1670,5,4,58.4601,481.2630,GBP,SELL,2026-06-02
WYH-82388773-0053,7,2,12.8095,353.2440,EUR,SELL,2026-06-15
OTM-17659101-4376,7,2,16.2919,56.7771,GBP,BUY,2026-05-25
TBB-15270624-1634,8,7,43.8967,484.8154,GBP,SELL,2026-06-05
KIP-32624973-0696,12,3,90.4034,69.1393,USD,SELL,2026-05-18
QBV-43976493-9278,2,9,51.5637,296.3552,USD,BUY,2026-05-24
QGK-03050553-8140,15,9,41.2439,142.6578,GBP,BUY,2026-05-18
FNA-14379735-6748,4,5,24.5123,46.5652,CHF,BUY,2026-06-16
SMJ-37654240-4467,2,4,33.6515,148.2387,CHF,BUY,2026-06-05
LUX-75569069-1471,6,2,39.5061,94.6968,EUR,BUY,2026-06-05
FYI-40024093-9089,12,4,62.0996,444.2257,EUR,BUY,2026-06-04
BXA-88367366-1975,7,4,53.7144,472.7981,USD,SELL,2026-06-03
MMU-81882716-6141,4,1,14.6641,42.4247,EUR,SELL,2026-05-24
KTK-05454423-7551,2,7,64.3247,250.0982,EUR,BUY,2026-06-14
TVA-51061818-5146,7,1,37.4715,205.6538,GBP,SELL,2026-05-27
PCY-34829767-9685,12,5,91.5091,328.0460,GBP,BUY,2026-05-26
GET-27513935-9764,13,9,35.4602,205.9905,CHF,BUY,2026-06-14
XEC-71360122-5134,13,10,31.5050,192.6100,USD,BUY,2026-06-06
CZL-16923150-0873,12,8,38.5893,429.5706,JPY,SELL,2026-06-04
FHT-87259187-1466,13,4,5.9304,49.0367,JPY,BUY,2026-06-03
PEB-92637180-8309,13,5,15.2692,175.7227,USD,SELL,2026-05-29
DOE-68878391-9986,13,7,24.0204,435.5811,JPY,BUY,2026-05-27
EZU-92707539-5253,2,5,67.3056,285.2586,EUR,SELL,2026-06-17
JOF-68986159-5152,3,6,66.3822,110.5820,EUR,SELL,2026-06-02
EXQ-92226904-5128,11,2,83.3031,330.1853,EUR,BUY,2026-06-07
HIR-52703122-6993,15,6,83.5105,257.7240,CHF,SELL,2026-05-23
RMP-00491468-5208,3,6,93.9412,359.2470,EUR,BUY,2026-06-08
IPS-96944826-1082,15,8,45.8376,207.9936,CHF,BUY,2026-05-20
NHW-94480523-8188,11,6,1.6914,140.9866,CHF,BUY,2026-05-28
XCR-41797029-6367,4,4,97.7380,212.0979,EUR,BUY,2026-05-23
FYA-39179879-2245,5,8,92.9387,192.3948,USD,SELL,2026-05-19
QNL-20133079-2906,14,10,53.9074,392.0801,USD,SELL,2026-06-02
WXA-37345950-7326,8,8,62.1626,104.3374,CHF,BUY,2026-06-03
HVT-74267004-2062,15,2,31.9002,160.2798,USD,SELL,2026-05-30
VDU-97754000-2394,14,2,77.8392,267.0608,USD,BUY,2026-05-22
IZO-50338177-7966,3,5,4.5519,260.4277,GBP,SELL,2026-05-20
QSB-53607489-8069,11,7,23.0372,305.6525,EUR,BUY,2026-05-19
VZC-31914309-9466,9,8,72.1650,323.4251,CHF,BUY,2026-05-31
PQA-83479925-6969,6,4,80.4776,421.1014,USD,SELL,2026-05-28
MKH-00944297-7727,15,6,78.2092,191.8611,EUR,BUY,2026-06-03
FPR-91175971-4127,11,4,27.3559,487.0216,USD,SELL,2026-05-22
DZX-27905377-1635,13,8,44.6417,469.8557,EUR,SELL,2026-05-18
XRT-17162380-3401,2,6,4.4069,85.8106,GBP,BUY,2026-06-02
UKU-75124205-6784,6,4,59.0815,433.6281,CHF,SELL,2026-05-18
DDA-66581963-5453,3,8,78.8742,419.1790,CHF,BUY,2026-05-28
DDG-67610255-9670,10,5,38.5494,339.8587,USD,SELL,2026-05-21
GCY-70959318-1853,9,10,97.7240,416.9431,JPY,BUY,2026-06-10
WTN-23333886-1825,8,6,78.6419,390.6957,GBP,BUY,2026-05-26
SCN-87503514-4160,1,3,78.8680,108.2054,EUR,BUY,2026-06-10
TRQ-39121136-4856,2,9,30.3735,104.9323,GBP,BUY,2026-06-14
QVH-17333870-8831,4,6,6.8068,495.1941,EUR,BUY,2026-05-29
HWZ-75842248-5329,10,4,53.0987,145.5112,JPY,BUY,2026-06-28
CNB-77451811-7023,3,10,28.5629,219.3760,USD,BUY,2026-05-27
RUL-63087911-3739,3,10,39.7844,84.3983,GBP,BUY,2026-05-24
SYX-44176731-4583,12,10,35.7814,279.2167,USD,BUY,2026-06-15
VQF-84572821-8610,3,2,13.8233,437.2660,EUR,SELL,2026-05-19
YBH-45516813-4793,3,3,59.4849,353.8065,USD,SELL,2026-06-20
PXO-35983366-6047,5,8,48.7426,229.4063,GBP,BUY,2026-05-18
DBC-94317105-7318,3,5,16.2715,396.8598,CHF,BUY,2026-06-05
MBV-53314781-4150,3,8,6.9243,208.3514,USD,BUY,2026-06-11
ARU-16192044-4761,8,10,74.3171,207.5053,GBP,BUY,2026-05-29
JRL-48475204-9170,1,4,86.6755,110.2264,CHF,SELL,2026-05-25
OFX-53486996-0608,10,7,55.4908,278.6818,JPY,BUY,2026-05-28
XMX-78639516-3911,2,1,36.6268,27.4338,GBP,BUY,2026-06-03
FTU-23144435-2136,7,8,85.8898,368.5342,JPY,SELL,2026-06-25
KPW-00701767-3442,1,1,84.9526,112.4065,CHF,SELL,2026-05-26
ZMQ-62775051-6196,5,4,12.2631,229.8949,EUR,BUY,2026-06-09
TDL-76576573-6017,7,9,99.1982,269.7296,EUR,BUY,2026-06-15
EAY-73853775-8232,14,5,77.0590,92.4251,JPY,BUY,2026-05-19
BHZ-89155267-8054,12,8,57.5513,102.8895,EUR,BUY,2026-05-17
TDD-35322582-1209,15,6,92.6624,498.7178,CHF,SELL,2026-06-27
IHU-29748426-7088,4,8,12.2625,303.2367,USD,BUY,2026-06-10
QKT-07156461-0468,10,5,1.3109,144.4582,USD,BUY,2026-06-22
LPG-75608264-7833,13,6,68.9005,256.3782,CHF,SELL,2026-06-14
CLA-89095397-6539,2,8,80.1085,459.6250,JPY,SELL,2026-05-26
XDA-04176023-7941,15,9,16.0581,340.2818,GBP,SELL,2026-05-11
VUS-85053674-1768,5,3,95.3496,385.0575,GBP,BUY,2026-05-26
WIC-66499671-6703,10,10,51.0007,288.6435,GBP,BUY,2026-06-01
URR-34208571-3321,8,5,29.6519,283.9213,CHF,BUY,2026-05-17
MGH-99941281-0229,5,4,74.9162,143.1048,GBP,BUY,2026-06-03
NDB-80568295-0649,7,3,24.0537,365.5811,CHF,SELL,2026-06-01
SUN-55660760-2573,3,7,26.9937,350.7891,EUR,BUY,2026-05-19
TCE-53652919-6760,6,1,32.7558,44.7280,GBP,SELL,2026-05-24
RLP-69736288-8248,7,4,64.3815,372.5230,EUR,BUY,2026-05-23
LXK-83146499-5009,7,2,82.4714,151.8262,EUR,SELL,2026-06-12
JGJ-66279546-6470,15,2,62.4824,208.5506,EUR,SELL,2026-06-03
DFX-98316940-6318,6,2,83.7704,461.9997,JPY,BUY,2026-06-09
UNC-14030463-5906,12,7,77.5846,334.6604,CHF,SELL,2026-05-30
SLE-64392937-2056,15,8,47.4036,173.8933,USD,SELL,2026-05-29
PTE-42612482-9732,15,3,17.3632,202.5491,CHF,BUY,2026-05-23
JZK-33586193-4366,3,1,37.9713,407.6068,USD,BUY,2026-06-19
QWL-34151939-2027,11,2,61.7868,40.8411,GBP,BUY,2026-06-01
MJN-95692493-6894,10,1,78.3520,171.2481,JPY,SELL,2026-06-18
WVT-42933139-5193,7,5,63.5371,46.9620,JPY,SELL,2026-06-01
HFH-18758904-9460,13,7,11.6170,76.3071,JPY,BUY,2026-05-25
PAA-40270520-1790,1,4,55.3610,310.0674,CHF,BUY,2026-06-02
POP-70398821-9830,10,6,79.5674,364.1920,EUR,SELL,2026-05-23
JFI-32909099-5301,6,7,31.2116,271.9322,EUR,BUY,2026-05-27
TWC-18400839-3637,8,5,77.4530,139.5962,CHF,SELL,2026-05-22
YKP-24387581-5782,5,6,37.9633,443.0999,JPY,BUY,2026-05-25
NDY-22531056-6274,1,8,9.2942,180.2757,USD,SELL,2026-06-07
HDJ-03519413-3122,4,6,19.5575,315.6041,JPY,SELL,2026-05-25
CGQ-74597280-4020,10,7,40.9547,343.8635,GBP,BUY,2026-06-03
DLE-20169898-3164,13,2,38.5432,251.0469,USD,BUY,2026-05-22
